State_Name,Diocese,Diocese_Detail,County_Name,Population,Percent_Catholic
Missouri,Springfield-Cape Girardeau,Springfield-Cape Girardeau,Ripley County,,
Missouri,Springfield-Cape Girardeau,Springfield-Cape Girardeau,Scott County,,
Missouri,Springfield-Cape Girardeau,Springfield-Cape Girardeau,Shannon County,,
Missouri,Springfield-Cape Girardeau,Springfield-Cape Girardeau,Stoddard County,,
Missouri,Springfield-Cape Girardeau,Springfield-Cape Girardeau,Stone County,,
Missouri,Springfield-Cape Girardeau,Springfield-Cape Girardeau,Taney County,,
Missouri,Springfield-Cape Girardeau,Springfield-Cape Girardeau,Texas County,,
Missouri,Springfield-Cape Girardeau,Springfield-Cape Girardeau,Wayne County,,
Missouri,Springfield-Cape Girardeau,Springfield-Cape Girardeau,Webster County,,
Missouri,Springfield-Cape Girardeau,Springfield-Cape Girardeau,Wright County,,
Missouri,St. Louis,St. Louis,Franklin County,,
Missouri,St. Louis,St. Louis,Jefferson County,,
Missouri,St. Louis,St. Louis,Lincoln County,,
Missouri,St. Louis,St. Louis,Perry County,,
Missouri,St. Louis,St. Louis,St. Charles County,,
Missouri,St. Louis,St. Louis,St. Francois County,,
Missouri,St. Louis,St. Louis,St. Louis city,,
Missouri,St. Louis,St. Louis,St. Louis County,,
Missouri,St. Louis,St. Louis,Ste. Genevieve County,,
Missouri,St. Louis,St. Louis,Warren County,,
Missouri,St. Louis,St. Louis,Washington County,,
Montana,Great Falls-Billings,Great Falls-Billings,Big Horn County,,
Montana,Great Falls-Billings,Great Falls-Billings,Blaine County,,
Montana,Great Falls-Billings,Great Falls-Billings,Carbon County,,
Montana,Great Falls-Billings,Great Falls-Billings,Carter County,,
Montana,Great Falls-Billings,Great Falls-Billings,Cascade County,,
Montana,Great Falls-Billings,Great Falls-Billings,Chouteau County,,
Montana,Great Falls-Billings,Great Falls-Billings,Custer County,,
Montana,Great Falls-Billings,Great Falls-Billings,Daniels County,,
Montana,Great Falls-Billings,Great Falls-Billings,Dawson County,,
Montana,Great Falls-Billings,Great Falls-Billings,Fallon County,,
Montana,Great Falls-Billings,Great Falls-Billings,Fergus County,,
Montana,Great Falls-Billings,Great Falls-Billings,Garfield County,,
Montana,Great Falls-Billings,Great Falls-Billings,Golden Valley County,,
Montana,Great Falls-Billings,Great Falls-Billings,Hill County,,
Montana,Great Falls-Billings,Great Falls-Billings,Judith Basin County,,
Montana,Great Falls-Billings,Great Falls-Billings,Liberty County,,
Montana,Great Falls-Billings,Great Falls-Billings,McCone County,,
Montana,Great Falls-Billings,Great Falls-Billings,Musselshell County,,
Montana,Great Falls-Billings,"Cheyenne, Great Falls-Billings",Park County,,
Montana,Great Falls-Billings,Great Falls-Billings,Petroleum County,,
Montana,Great Falls-Billings,Great Falls-Billings,Phillips County,,
Montana,Great Falls-Billings,Great Falls-Billings,Powder River County,,
Montana,Great Falls-Billings,Great Falls-Billings,Prairie County,,
Montana,Great Falls-Billings,Great Falls-Billings,Richland County,,
Montana,Great Falls-Billings,Great Falls-Billings,Roosevelt County,,
Montana,Great Falls-Billings,Great Falls-Billings,Rosebud County,,
Montana,Great Falls-Billings,Great Falls-Billings,Sheridan County,,
Montana,Great Falls-Billings,Great Falls-Billings,Stillwater County,,
Montana,Great Falls-Billings,Great Falls-Billings,Sweet Grass County,,
Montana,Great Falls-Billings,Great Falls-Billings,Treasure County,,
Montana,Great Falls-Billings,Great Falls-Billings,Valley County,,
Montana,Great Falls-Billings,Great Falls-Billings,Wibaux County,,
Montana,Great Falls-Billings,Great Falls-Billings,Yellowstone County,,
Montana,Helena,Helena,Beaverhead County,,
Montana,Helena,Helena,Broadwater County,,
Montana,Helena,Helena,Deer Lodge County,,
Montana,Helena,Helena,Flathead County,,
Montana,Helena,"Cheyenne, Helena",Gallatin County,,
Montana,Helena,Helena,Glacier County,,
Montana,Helena,Helena,Granite County,,
Montana,Helena,Helena,Jefferson County,,
Montana,Helena,Helena,Lake County,,
Montana,Helena,Helena,Lewis and Clark County,,
Montana,Helena,Helena,Lincoln County,,
Montana,Helena,Helena,Madison County,,
Montana,Helena,Helena,Meagher County,,
Montana,Helena,Helena,Mineral County,,
Montana,Helena,Helena,Missoula County,,
Montana,Helena,Helena,Pondera County,,
Montana,Helena,Helena,Powell County,,
Montana,Helena,Helena,Ravalli County,,
Montana,Helena,Helena,Sanders County,,
Montana,Helena,Helena,Silver Bow County,,
Montana,Helena,"Great Falls-Billings, Helena",Teton County,,
Montana,Helena,"Great Falls-Billings, Helena",Toole County,,
Montana,Helena,Helena,Wheatland County,,
Nebraska,Grand Island,Grand Island,Arthur County,,
Nebraska,Grand Island,Grand Island,Banner County,,
Nebraska,Grand Island,Grand Island,Blaine County,,
Nebraska,Grand Island,Grand Island,Box Butte County,,
Nebraska,Grand Island,Grand Island,Brown County,,
Nebraska,Grand Island,Grand Island,Buffalo County,,
Nebraska,Grand Island,Grand Island,Cherry County,,
Nebraska,Grand Island,Grand Island,Cheyenne County,,
Nebraska,Grand Island,Grand Island,Custer County,,
Nebraska,Grand Island,Grand Island,Dawes County,,
Nebraska,Grand Island,"Grand Island, Lincoln",Dawson County,,
Nebraska,Grand Island,"Grand Island, Lincoln",Deuel County,,
Nebraska,Grand Island,Grand Island,Garden County,,
Nebraska,Grand Island,Grand Island,Garfield County,,
Nebraska,Grand Island,Grand Island,Grant County,,
Nebraska,Grand Island,Grand Island,Greeley County,,
Nebraska,Grand Island,"Grand Island, Lincoln",Hall County,,
Nebraska,Grand Island,Grand Island,Hooker County,,
Nebraska,Grand Island,Grand Island,Howard County,,
Nebraska,Grand Island,"Grand Island, Lincoln",Keith County,,
Nebraska,Grand Island,Grand Island,Keya Paha County,,
Nebraska,Grand Island,Grand Island,Kimball County,,
Nebraska,Grand Island,Grand Island,Logan County,,
Nebraska,Grand Island,Grand Island,Loup County,,
Nebraska,Grand Island,Grand Island,McPherson County,,
Nebraska,Grand Island,Grand Island,Morrill County,,
Nebraska,Grand Island,Grand Island,Rock County,,
Nebraska,Grand Island,Grand Island,Scotts Bluff County,,
Nebraska,Grand Island,Grand Island,Sheridan County,,
Nebraska,Grand Island,Grand Island,Sherman County,,
Nebraska,Grand Island,Grand Island,Sioux County,,
Nebraska,Grand Island,Grand Island,Thomas County,,
Nebraska,Grand Island,Grand Island,Valley County,,
Nebraska,Grand Island,Grand Island,Wheeler County,,
Nebraska,Lincoln,Lincoln,Adams County,,
Nebraska,Lincoln,Lincoln,Butler County,,
Nebraska,Lincoln,Lincoln,Cass County,,
Nebraska,Lincoln,Lincoln,Chase County,,
Nebraska,Lincoln,Lincoln,Clay County,,
Nebraska,Lincoln,Lincoln,Dundy County,,
Nebraska,Lincoln,Lincoln,Fillmore County,,
Nebraska,Lincoln,Lincoln,Franklin County,,
Nebraska,Lincoln,Lincoln,Frontier County,,
Nebraska,Lincoln,Lincoln,Furnas County,,
Nebraska,Lincoln,Lincoln,Gage County,,
Nebraska,Lincoln,Lincoln,Gosper County,,
Nebraska,Lincoln,Lincoln,Hamilton County,,
Nebraska,Lincoln,Lincoln,Harlan County,,
Nebraska,Lincoln,Lincoln,Hayes County,,
Nebraska,Lincoln,Lincoln,Hitchcock County,,
Nebraska,Lincoln,Lincoln,Jefferson County,,
Nebraska,Lincoln,Lincoln,Johnson County,,
Nebraska,Lincoln,Lincoln,Kearney County,,
Nebraska,Lincoln,Lincoln,Lancaster County,,
Nebraska,Lincoln,"Grand Island, Lincoln",Lincoln County,,
Nebraska,Lincoln,Lincoln,Nemaha County,,
Nebraska,Lincoln,Lincoln,Nuckolls County,,
Nebraska,Lincoln,Lincoln,Otoe County,,
Nebraska,Lincoln,Lincoln,Pawnee County,,
Nebraska,Lincoln,Lincoln,Perkins County,,
Nebraska,Lincoln,Lincoln,Phelps County,,
Nebraska,Lincoln,Lincoln,Polk County,,
Nebraska,Lincoln,Lincoln,Red Willow County,,
Nebraska,Lincoln,Lincoln,Richardson County,,
Nebraska,Lincoln,Lincoln,Saline County,,
Nebraska,Lincoln,Lincoln,Saunders County,,
Nebraska,Lincoln,Lincoln,Seward County,,
Nebraska,Lincoln,Lincoln,Thayer County,,
Nebraska,Lincoln,Lincoln,Webster County,,
Nebraska,Lincoln,Lincoln,York County,,
Nebraska,Omaha,Omaha,Antelope County,,
Nebraska,Omaha,Omaha,Boone County,,
Nebraska,Omaha,Omaha,Boyd County,,
Nebraska,Omaha,Omaha,Burt County,,
Nebraska,Omaha,Omaha,Cedar County,,
Nebraska,Omaha,Omaha,Colfax County,,
Nebraska,Omaha,Omaha,Cuming County,,
Nebraska,Omaha,Omaha,Dakota County,,
Nebraska,Omaha,Omaha,Dixon County,,
Nebraska,Omaha,Omaha,Dodge County,,
Nebraska,Omaha,Omaha,Douglas County,,
Nebraska,Omaha,Omaha,Holt County,,
Nebraska,Omaha,Omaha,Knox County,,
Nebraska,Omaha,Omaha,Madison County,,
Nebraska,Omaha,Omaha,Merrick County,,
Nebraska,Omaha,Omaha,Nance County,,
Nebraska,Omaha,Omaha,Pierce County,,
Nebraska,Omaha,Omaha,Platte County,,
Nebraska,Omaha,Omaha,Sarpy County,,
Nebraska,Omaha,Omaha,Stanton County,,
Nebraska,Omaha,Omaha,Thurston County,,
Nebraska,Omaha,Omaha,Washington County,,
Nebraska,Omaha,Omaha,Wayne County,,
Nevada,Las Vegas,Las Vegas,Clark County,,
Nevada,Las Vegas,Las Vegas,Esmeralda County,,
Nevada,Las Vegas,Las Vegas,Lincoln County,,
Nevada,Las Vegas,Las Vegas,Nye County,,
Nevada,Las Vegas,Las Vegas,White Pine County,,
Nevada,Reno,Reno,Carson City,,
Nevada,Reno,Reno,Churchill County,,
Nevada,Reno,Reno,Douglas County,,
Nevada,Reno,Reno,Elko County,,
Nevada,Reno,Reno,Eureka County,,
Nevada,Reno,Reno,Humboldt County,,
Nevada,Reno,Reno,Lander County,,
Nevada,Reno,Reno,Lyon County,,
Nevada,Reno,Reno,Mineral County,,
Nevada,Reno,Reno,Pershing County,,
Nevada,Reno,Reno,Storey County,,
Nevada,Reno,Reno,Washoe County,,
New Hampshire,Manchester,Manchester,Belknap County,,
New Hampshire,Manchester,Manchester,Carroll County,,
New Hampshire,Manchester,Manchester,Cheshire County,,
New Hampshire,Manchester,Manchester,Coos County,,
New Hampshire,Manchester,Manchester,Grafton County,,
New Hampshire,Manchester,Manchester,Hillsborough County,,
New Hampshire,Manchester,Manchester,Merrimack County,,
New Hampshire,Manchester,Manchester,Rockingham County,,
New Hampshire,Manchester,Manchester,Strafford County,,
New Hampshire,Manchester,Manchester,Sullivan County,,
New Jersey,Camden,Camden,Atlantic County,,
New Jersey,Camden,Camden,Camden County,,
New Jersey,Camden,Camden,Cape May County,,
New Jersey,Camden,Camden,Cumberland County,,
New Jersey,Camden,Camden,Gloucester County,,
New Jersey,Camden,Camden,Salem County,,
New Jersey,Metuchen,Metuchen,Hunterdon County,,
New Jersey,Metuchen,Metuchen,Middlesex County,,
New Jersey,Metuchen,Metuchen,Somerset County,,
New Jersey,Metuchen,Metuchen,Warren County,,
New Jersey,Newark,Newark,Bergen County,,
New Jersey,Newark,Newark,Essex County,,
New Jersey,Newark,Newark,Hudson County,,
New Jersey,Newark,Newark,Union County,,
New Jersey,Paterson,Paterson,Morris County,,
New Jersey,Paterson,Paterson,Passaic County,,
New Jersey,Paterson,Paterson,Sussex County,,
New Jersey,Trenton,Trenton,Burlington County,,
New Jersey,Trenton,Trenton,Mercer County,,
New Jersey,Trenton,Trenton,Monmouth County,,
New Jersey,Trenton,Trenton,Ocean County,,
New Mexico,Gallup,Gallup,Catron County,,
New Mexico,Gallup,Gallup,Cibola County,,
New Mexico,Gallup,Gallup,McKinley County,,
New Mexico,Gallup,Gallup,San Juan County,,
New Mexico,Las Cruces,Las Cruces,Chaves County,,
New Mexico,Las Cruces,Las Cruces,Doña Ana County,,
New Mexico,Las Cruces,Las Cruces,Eddy County,,
New Mexico,Las Cruces,Las Cruces,Grant County,,
New Mexico,Las Cruces,Las Cruces,Hidalgo County,,
New Mexico,Las Cruces,Las Cruces,Lea County,,
New Mexico,Las Cruces,Las Cruces,Lincoln County,,
New Mexico,Las Cruces,Las Cruces,Luna County,,
New Mexico,Las Cruces,Las Cruces,Otero County,,
New Mexico,Las Cruces,Las Cruces,Sierra County,,
New Mexico,Santa Fe,"Gallup, Santa Fe",Bernalillo County,,
New Mexico,Santa Fe,Santa Fe,Colfax County,,
New Mexico,Santa Fe,Santa Fe,Curry County,,
New Mexico,Santa Fe,Santa Fe,De Baca County,,
New Mexico,Santa Fe,Santa Fe,Guadalupe County,,
New Mexico,Santa Fe,Santa Fe,Harding County,,
New Mexico,Santa Fe,Santa Fe,Los Alamos County,,
New Mexico,Santa Fe,Santa Fe,Mora County,,
New Mexico,Santa Fe,Santa Fe,Quay County,,
New Mexico,Santa Fe,"Gallup, Santa Fe",Rio Arriba County,,
New Mexico,Santa Fe,Santa Fe,Roosevelt County,,
New Mexico,Santa Fe,Santa Fe,San Miguel County,,
New Mexico,Santa Fe,"Gallup, Santa Fe",Sandoval County,,
New Mexico,Santa Fe,Santa Fe,Santa Fe County,,
New Mexico,Santa Fe,Santa Fe,Socorro County,,
New Mexico,Santa Fe,Santa Fe,Taos County,,
New Mexico,Santa Fe,Santa Fe,Torrance County,,
New Mexico,Santa Fe,Santa Fe,Union County,,
New Mexico,Santa Fe,"Gallup, Santa Fe",Valencia County,,
New York,Albany,Albany,Albany County,,
New York,Albany,Albany,Columbia County,,
New York,Albany,Albany,Delaware County,,
New York,Albany,Albany,Fulton County,,
New York,Albany,Albany,Greene County,,
New York,Albany,"Albany, Ogdensburg",Herkimer County,,
New York,Albany,Albany,Montgomery County,,
New York,Albany,Albany,Otsego County,,
New York,Albany,Albany,Rensselaer County,,
New York,Albany,Albany,Saratoga County,,
New York,Albany,Albany,Schenectady County,,
New York,Albany,Albany,Schoharie County,,
New York,Albany,Albany,Warren County,,
New York,Albany,Albany,Washington County,,
New York,Brooklyn,Brooklyn,Kings County,,
New York,Brooklyn,Brooklyn,Queens County,,
New York,Buffalo,Buffalo,Allegany County,,
New York,Buffalo,Buffalo,Cattaraugus County,,
New York,Buffalo,Buffalo,Chautauqua County,,
New York,Buffalo,Buffalo,Erie County,,
New York,Buffalo,Buffalo,Genesee County,,
New York,Buffalo,Buffalo,Niagara County,,
New York,Buffalo,Buffalo,Orleans County,,
New York,Buffalo,Buffalo,Wyoming County,,
New York,New York,New York,Bronx County,,
New York,New York,New York,Dutchess County,,
New York,New York,New York,New York County,,
New York,New York,New York,Orange County,,
New York,New York,New York,Putnam County,,
New York,New York,New York,Richmond County,,
New York,New York,New York,Rockland County,,
New York,New York,New York,Sullivan County,,
New York,New York,New York,Ulster County,,
New York,New York,New York,Westchester County,,
New York,Ogdensburg,Ogdensburg,Clinton County,,
New York,Ogdensburg,Ogdensburg,Essex County,,
New York,Ogdensburg,Ogdensburg,Franklin County,,
New York,Ogdensburg,"Albany, Ogdensburg",Hamilton County,,
New York,Ogdensburg,Ogdensburg,Jefferson County,,
New York,Ogdensburg,Ogdensburg,Lewis County,,
New York,Ogdensburg,Ogdensburg,St. Lawrence County,,
New York,Rochester,Rochester,Cayuga County,,
New York,Rochester,Rochester,Chemung County,,
New York,Rochester,Rochester,Livingston County,,
New York,Rochester,Rochester,Monroe County,,
New York,Rochester,Rochester,Ontario County,,
New York,Rochester,Rochester,Schuyler County,,
New York,Rochester,Rochester,Seneca County,,
New York,Rochester,Rochester,Steuben County,,
New York,Rochester,Rochester,Tioga County,,
New York,Rochester,Rochester,Tompkins County,,
New York,Rochester,Rochester,Wayne County,,
New York,Rochester,Rochester,Yates County,,
New York,Rockville Centre,Rockville Centre,Nassau County,,
New York,Rockville Centre,"Hartford, New York",Suffolk County,,
New York,Syracuse,Syracuse,Broome County,,
New York,Syracuse,Syracuse,Chenango County,,
New York,Syracuse,Syracuse,Cortland County,,
New York,Syracuse,Syracuse,Madison County,,
New York,Syracuse,Syracuse,Oneida County,,
New York,Syracuse,Syracuse,Onondaga County,,
New York,Syracuse,Syracuse,Oswego County,,
North Carolina,Charlotte,Charlotte,Alexander County,,
North Carolina,Charlotte,Charlotte,Alleghany County,,
North Carolina,Charlotte,Charlotte,Anson County,,
North Carolina,Charlotte,Charlotte,Ashe County,,
North Carolina,Charlotte,Charlotte,Avery County,,
North Carolina,Charlotte,Charlotte,Buncombe County,,
North Carolina,Charlotte,Charlotte,Burke County,,
North Carolina,Charlotte,Charlotte,Cabarrus County,,
North Carolina,Charlotte,Charlotte,Caldwell County,,
North Carolina,Charlotte,Charlotte,Catawba County,,
North Carolina,Charlotte,Charlotte,Cherokee County,,
North Carolina,Charlotte,Charlotte,Clay County,,
North Carolina,Charlotte,Charlotte,Cleveland County,,
North Carolina,Charlotte,Charlotte,Davidson County,,
North Carolina,Charlotte,Charlotte,Davie County,,
North Carolina,Charlotte,Charlotte,Forsyth County,,
North Carolina,Charlotte,Charlotte,Gaston County,,
North Carolina,Charlotte,Charlotte,Graham County,,
North Carolina,Charlotte,Charlotte,Guilford County,,
North Carolina,Charlotte,Charlotte,Haywood County,,
North Carolina,Charlotte,Charlotte,Henderson County,,
North Carolina,Charlotte,Charlotte,Iredell County,,
North Carolina,Charlotte,Charlotte,Jackson County,,
North Carolina,Charlotte,Charlotte,Lincoln County,,
North Carolina,Charlotte,Charlotte,Macon County,,
North Carolina,Charlotte,Charlotte,Madison County,,
North Carolina,Charlotte,Charlotte,McDowell County,,
North Carolina,Charlotte,Charlotte,Mecklenburg County,,
North Carolina,Charlotte,Charlotte,Mitchell County,,
North Carolina,Charlotte,Charlotte,Montgomery County,,
North Carolina,Charlotte,Charlotte,Polk County,,
North Carolina,Charlotte,Charlotte,Randolph County,,
North Carolina,Charlotte,Charlotte,Richmond County,,
North Carolina,Charlotte,Charlotte,Rockingham County,,
North Carolina,Charlotte,Charlotte,Rowan County,,
North Carolina,Charlotte,Charlotte,Rutherford County,,
North Carolina,Charlotte,Charlotte,Stanly County,,
North Carolina,Charlotte,Charlotte,Stokes County,,
North Carolina,Charlotte,Charlotte,Surry County,,
North Carolina,Charlotte,Charlotte,Swain County,,
North Carolina,Charlotte,Charlotte,Transylvania County,,
North Carolina,Charlotte,Charlotte,Union County,,
North Carolina,Charlotte,Charlotte,Watauga County,,
North Carolina,Charlotte,Charlotte,Wilkes County,,
North Carolina,Charlotte,Charlotte,Yadkin County,,
North Carolina,Charlotte,Charlotte,Yancey County,,
North Carolina,Raleigh,Raleigh,Alamance County,,
North Carolina,Raleigh,Raleigh,Beaufort County,,
North Carolina,Raleigh,Raleigh,Bertie County,,
North Carolina,Raleigh,Raleigh,Bladen County,,
North Carolina,Raleigh,Raleigh,Brunswick County,,
North Carolina,Raleigh,Raleigh,Camden County,,
North Carolina,Raleigh,Raleigh,Carteret County,,
North Carolina,Raleigh,Raleigh,Caswell County,,
North Carolina,Raleigh,Raleigh,Chatham County,,
North Carolina,Raleigh,Raleigh,Chowan County,,
North Carolina,Raleigh,Raleigh,Columbus County,,
North Carolina,Raleigh,Raleigh,Craven County,,
North Carolina,Raleigh,Raleigh,Cumberland County,,
North Carolina,Raleigh,Raleigh,Currituck County,,
North Carolina,Raleigh,Raleigh,Dare County,,
North Carolina,Raleigh,Raleigh,Duplin County,,
North Carolina,Raleigh,Raleigh,Durham County,,
North Carolina,Raleigh,Raleigh,Edgecombe County,,
North Carolina,Raleigh,Raleigh,Franklin County,,
North Carolina,Raleigh,Raleigh,Gates County,,
North Carolina,Raleigh,Raleigh,Granville County,,
North Carolina,Raleigh,Raleigh,Greene County,,
North Carolina,Raleigh,Raleigh,Halifax County,,
North Carolina,Raleigh,Raleigh,Harnett County,,
North Carolina,Raleigh,Raleigh,Hertford County,,
North Carolina,Raleigh,Raleigh,Hoke County,,
North Carolina,Raleigh,Raleigh,Hyde County,,
North Carolina,Raleigh,Raleigh,Johnston County,,
North Carolina,Raleigh,Raleigh,Jones County,,
North Carolina,Raleigh,Raleigh,Lee County,,
North Carolina,Raleigh,Raleigh,Lenoir County,,
North Carolina,Raleigh,Raleigh,Martin County,,
North Carolina,Raleigh,Raleigh,Moore County,,
North Carolina,Raleigh,Raleigh,Nash County,,
North Carolina,Raleigh,Raleigh,New Hanover County,,
North Carolina,Raleigh,Raleigh,Northampton County,,
North Carolina,Raleigh,Raleigh,Onslow County,,
North Carolina,Raleigh,Raleigh,Orange County,,
North Carolina,Raleigh,Raleigh,Pamlico County,,
North Carolina,Raleigh,Raleigh,Pasquotank County,,
North Carolina,Raleigh,Raleigh,Pender County,,
North Carolina,Raleigh,Raleigh,Perquimans County,,
North Carolina,Raleigh,Raleigh,Person County,,
North Carolina,Raleigh,Raleigh,Pitt County,,
North Carolina,Raleigh,Raleigh,Robeson County,,
North Carolina,Raleigh,Raleigh,Sampson County,,
North Carolina,Raleigh,Raleigh,Scotland County,,
North Carolina,Raleigh,Raleigh,Tyrrell County,,
North Carolina,Raleigh,Raleigh,Vance County,,
North Carolina,Raleigh,Raleigh,Wake County,,
North Carolina,Raleigh,Raleigh,Warren County,,
North Carolina,Raleigh,Raleigh,Washington County,,
North Carolina,Raleigh,Raleigh,Wayne County,,
North Carolina,Raleigh,Raleigh,Wilson County,,
North Dakota,Bismark,Bismark,Adams County,,
North Dakota,Bismark,Bismark,Billings County,,
North Dakota,Bismark,Bismark,Bowman County,,
North Dakota,Bismark,Bismark,Burke County,,
North Dakota,Bismark,Bismark,Burleigh County,,
North Dakota,Bismark,Bismark,Divide County,,
North Dakota,Bismark,Bismark,Dunn County,,
North Dakota,Bismark,Bismark,Emmons County,,
North Dakota,Bismark,Bismark,Golden Valley County,,
North Dakota,Bismark,Bismark,Grant County,,
North Dakota,Bismark,Bismark,Hettinger County,,
North Dakota,Bismark,Bismark,McKenzie County,,
North Dakota,Bismark,Bismark,McLean County,,
North Dakota,Bismark,Bismark,Mercer County,,
North Dakota,Bismark,Bismark,Morton County,,
North Dakota,Bismark,Bismark,Mountrail County,,
North Dakota,Bismark,Bismark,Oliver County,,
North Dakota,Bismark,Bismark,Renville County,,
North Dakota,Bismark,Bismark,Sioux County,,
North Dakota,Bismark,Bismark,Slope County,,
North Dakota,Bismark,Bismark,Stark County,,
North Dakota,Bismark,Bismark,Ward County,,
North Dakota,Bismark,Bismark,Williams County,,
North Dakota,Fargo,Fargo,Barnes County,,
North Dakota,Fargo,Fargo,Benson County,,
North Dakota,Fargo,"Bismark, Fargo",Bottineau County,,
North Dakota,Fargo,Fargo,Cass County,,
North Dakota,Fargo,Fargo,Cavalier County,,
North Dakota,Fargo,Fargo,Dickey County,,
North Dakota,Fargo,Fargo,Eddy County,,
North Dakota,Fargo,Fargo,Foster County,,
North Dakota,Fargo,Fargo,Grand Forks County,,
North Dakota,Fargo,Fargo,Griggs County,,
North Dakota,Fargo,Fargo,Kidder County,,
North Dakota,Fargo,Fargo,LaMoure County,,
North Dakota,Fargo,Fargo,Logan County,,
North Dakota,Fargo,Fargo,McHenry County,,
North Dakota,Fargo,Fargo,McIntosh County,,
North Dakota,Fargo,Fargo,Nelson County,,
North Dakota,Fargo,Fargo,Pembina County,,
North Dakota,Fargo,Fargo,Pierce County,,
North Dakota,Fargo,Fargo,Ramsey County,,
North Dakota,Fargo,Fargo,Ransom County,,
North Dakota,Fargo,Fargo,Richland County,,
North Dakota,Fargo,Fargo,Rolette County,,
North Dakota,Fargo,Fargo,Sargent County,,
North Dakota,Fargo,Fargo,Sheridan County,,
North Dakota,Fargo,Fargo,Steele County,,
North Dakota,Fargo,Fargo,Stutsman County,,
North Dakota,Fargo,Fargo,Towner County,,
North Dakota,Fargo,Fargo,Traill County,,
North Dakota,Fargo,Fargo,Walsh County,,
North Dakota,Fargo,Fargo,Wells County,,
Ohio,Cincinnati,Cincinnati,Adams County,,
Ohio,Cincinnati,Cincinnati,Auglaize County,,
Ohio,Cincinnati,Cincinnati,Brown County,,
Ohio,Cincinnati,Cincinnati,Butler County,,
Ohio,Cincinnati,Cincinnati,Champaign County,,
Ohio,Cincinnati,Cincinnati,Clark County,,
Ohio,Cincinnati,Cincinnati,Clermont County,,
Ohio,Cincinnati,Cincinnati,Clinton County,,
Ohio,Cincinnati,Cincinnati,Darke County,,
Ohio,Cincinnati,Cincinnati,Greene County,,
Ohio,Cincinnati,Cincinnati,Hamilton County,,
Ohio,Cincinnati,Cincinnati,Highland County,,
Ohio,Cincinnati,Cincinnati,Logan County,,
Ohio,Cincinnati,Cincinnati,Mercer County,,
Ohio,Cincinnati,Cincinnati,Miami County,,
Ohio,Cincinnati,Cincinnati,Montgomery County,,
Ohio,Cincinnati,Cincinnati,Preble County,,
Ohio,Cincinnati,Cincinnati,Shelby County,,
Ohio,Cincinnati,Cincinnati,Warren County,,
Ohio,Cleveland,Cleveland,Ashland County,,
Ohio,Cleveland,Cleveland,Cuyahoga County,,
Ohio,Cleveland,Cleveland,Geauga County,,
Ohio,Cleveland,Cleveland,Lake County,,
Ohio,Cleveland,Cleveland,Lorain County,,
Ohio,Cleveland,Cleveland,Medina County,,
Ohio,Cleveland,Cleveland,Summit County,,
Ohio,Cleveland,Cleveland,Wayne County,,
Ohio,Columbus,Columbus,Coshocton County,,
Ohio,Columbus,Columbus,Delaware County,,
Ohio,Columbus,Columbus,Fairfield County,,
Ohio,Columbus,Columbus,Fayette County,,
Ohio,Columbus,Columbus,Franklin County,,
Ohio,Columbus,Columbus,Hardin County,,
Ohio,Columbus,Columbus,Hocking County,,
Ohio,Columbus,Columbus,Holmes County,,
Ohio,Columbus,Columbus,Jackson County,,
Ohio,Columbus,Columbus,Knox County,,
Ohio,Columbus,Columbus,Licking County,,
Ohio,Columbus,Columbus,Madison County,,
Ohio,Columbus,Columbus,Marion County,,
Ohio,Columbus,Columbus,Morrow County,,
Ohio,Columbus,Columbus,Muskingum County,,
Ohio,Columbus,Columbus,Perry County,,
Ohio,Columbus,Columbus,Pickaway County,,
Ohio,Columbus,Columbus,Pike County,,
Ohio,Columbus,Columbus,Ross County,,
Ohio,Columbus,Columbus,Scioto County,,
Ohio,Columbus,Columbus,Tuscarawas County,,
Ohio,Columbus,Columbus,Union County,,
Ohio,Columbus,Columbus,Vinton County,,
Ohio,Steubenville,Steubenville,Athens County,,
Ohio,Steubenville,Steubenville,Belmont County,,
Ohio,Steubenville,Steubenville,Carroll County,,
Ohio,Steubenville,Steubenville,Gallia County,,
Ohio,Steubenville,Steubenville,Guernsey County,,
Ohio,Steubenville,Steubenville,Harrison County,,
Ohio,Steubenville,Steubenville,Jefferson County,,
Ohio,Steubenville,Steubenville,Lawrence County,,
Ohio,Steubenville,Steubenville,Meigs County,,
Ohio,Steubenville,Steubenville,Monroe County,,
Ohio,Steubenville,Steubenville,Morgan County,,
Ohio,Steubenville,Steubenville,Noble County,,
Ohio,Steubenville,Steubenville,Washington County,,
Ohio,Toledo,Toledo,Allen County,,
Ohio,Toledo,Toledo,Crawford County,,
Ohio,Toledo,Toledo,Defiance County,,
Ohio,Toledo,Toledo,Erie County,,
Ohio,Toledo,Toledo,Fulton County,,
Ohio,Toledo,Toledo,Hancock County,,
Ohio,Toledo,Toledo,Henry County,,
Ohio,Toledo,Toledo,Huron County,,
Ohio,Toledo,Toledo,Lucas County,,
Ohio,Toledo,Toledo,Ottawa County,,
Ohio,Toledo,Toledo,Paulding County,,
Ohio,Toledo,Toledo,Putnam County,,
Ohio,Toledo,Toledo,Richland County,,
Ohio,Toledo,Toledo,Sandusky County,,
Ohio,Toledo,Toledo,Seneca County,,
Ohio,Toledo,Toledo,Van Wert County,,
Ohio,Toledo,Toledo,Williams County,,
Ohio,Toledo,Toledo,Wood County,,
Ohio,Toledo,Toledo,Wyandot County,,
